"paddlewheel, paddle wheel",0.34,wheel,wheel,wheel,wheel,machine,mechanical_device,mechanism,device,instrumentality,artifact
padlock,0.82,lock,lock,lock,lock,lock,fastener,restraint,device,instrumentality,artifact
paintbrush,0.3,applicator,applicator,applicator,applicator,applicator,applicator,applicator,device,instrumentality,artifact
"pajama, pyjama, pj's, jammies",0.18,nightwear,nightwear,nightwear,nightwear,nightwear,nightwear,clothing,consumer_goods,commodity,artifact
palace,0.22,residence,residence,residence,residence,residence,residence,house,building,structure,artifact
"panpipe, pandean pipe, syrinx",0.48,pipe,pipe,pipe,pipe,pipe,wind_instrument,musical_instrument,device,instrumentality,artifact
paper towel,0.68,towel,towel,towel,towel,towel,towel,towel,piece_of_cloth,fabric,artifact
"parachute, chute",0.26,rescue_equipment,rescue_equipment,rescue_equipment,rescue_equipment,rescue_equipment,rescue_equipment,rescue_equipment,equipment,instrumentality,artifact
"parallel bars, bars",0.3,gymnastic_apparatus,gymnastic_apparatus,gymnastic_apparatus,gymnastic_apparatus,gymnastic_apparatus,gymnastic_apparatus,sports_equipment,equipment,instrumentality,artifact
park bench,0.74,bench,bench,bench,bench,bench,seat,furniture,furnishing,instrumentality,artifact
parking meter,0.46,timer,timer,timer,timer,timepiece,measuring_instrument,instrument,device,instrumentality,artifact
"passenger car, coach, carriage",0.24,car,car,car,car,car,car,wheeled_vehicle,container,instrumentality,artifact
"patio, terrace",0.38,area,area,area,area,area,area,area,area,structure,artifact
"pay-phone, pay-station",0.12,telephone,telephone,telephone,telephone,telephone,telephone,electronic_equipment,equipment,instrumentality,artifact
"pedestal, plinth, footstall",0.06,support,support,support,support,support,support,support,supporting_structure,structure,artifact
"pencil box, pencil case",0.06,box,box,box,box,box,box,box,container,instrumentality,artifact
pencil sharpener,0.9,sharpener,sharpener,sharpener,sharpener,sharpener,sharpener,sharpener,implement,instrumentality,artifact
"perfume, essence",0.06,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,toiletry,instrumentality,artifact
Petri dish,0.1,dish,dish,dish,dish,dish,dish,dish,container,instrumentality,artifact
photocopier,0.12,duplicator,duplicator,duplicator,duplicator,duplicator,duplicator,apparatus,equipment,instrumentality,artifact
"pick, plectrum, plectron",0.04,device,device,device,device,device,device,device,device,instrumentality,artifact
pickelhaube,0.12,helmet,helmet,helmet,helmet,armor_plate,plate,shield,protective_covering,covering,artifact
"picket fence, paling",0.2,fence,fence,fence,fence,fence,fence,barrier,obstruction,structure,artifact
"pickup, pickup truck",0.3,truck,truck,truck,truck,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
pier,0.92,support,support,support,support,support,support,support,device,instrumentality,artifact
"piggy bank, penny bank",0.48,savings_bank,savings_bank,savings_bank,savings_bank,savings_bank,savings_bank,savings_bank,container,instrumentality,artifact
pill bottle,0.6,bottle,bottle,bottle,bottle,bottle,bottle,vessel,container,instrumentality,artifact
pillow,0.9,cushion,cushion,cushion,cushion,cushion,cushion,cushion,cushion,padding,artifact
ping-pong ball,0.18,ball,ball,ball,ball,ball,ball,game_equipment,equipment,instrumentality,artifact
pinwheel,0.22,wheel,wheel,wheel,wheel,machine,mechanical_device,mechanism,device,instrumentality,artifact
"pirate, pirate ship",0.74,ship,ship,ship,ship,vessel,craft,vehicle,conveyance,instrumentality,artifact
"pitcher, ewer",0.36,vessel,vessel,vessel,vessel,vessel,vessel,vessel,container,instrumentality,artifact
"plane, carpenter's plane, woodworking plane",0.5,edge_tool,edge_tool,edge_tool,edge_tool,cutter,cutting_implement,tool,implement,instrumentality,artifact
planetarium,0.96,building,building,building,building,building,building,building,building,structure,artifact
plastic bag,0.3,bag,bag,bag,bag,bag,bag,bag,container,instrumentality,artifact
plate rack,1.02,rack,rack,rack,rack,rack,rack,framework,supporting_structure,structure,artifact
"plow, plough",0.66,tool,tool,tool,tool,tool,tool,tool,implement,instrumentality,artifact
"plunger, plumber's helper",0.4,hand_tool,hand_tool,hand_tool,hand_tool,hand_tool,hand_tool,tool,implement,instrumentality,artifact
"Polaroid camera, Polaroid Land camera",0.22,camera,camera,camera,camera,camera,camera,photographic_equipment,equipment,instrumentality,artifact
pole,0.04,rod,rod,rod,rod,rod,rod,rod,implement,instrumentality,artifact
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.26,van,van,van,truck,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
poncho,0.32,cloak,cloak,cloak,cloak,overgarment,garment,clothing,consumer_goods,commodity,artifact
"pool table, billiard table, snooker table",0.76,game_equipment,game_equipment,game_equipment,game_equipment,game_equipment,game_equipment,game_equipment,equipment,instrumentality,artifact
"pop bottle, soda bottle",0.42,bottle,bottle,bottle,bottle,bottle,bottle,vessel,container,instrumentality,artifact
"pot, flowerpot",0.3,container,container,container,container,container,container,container,container,instrumentality,artifact
potter's wheel,0.4,wheel,wheel,wheel,wheel,machine,mechanical_device,mechanism,device,instrumentality,artifact
power drill,0.56,drill,drill,drill,drill,drill,drill,tool,implement,instrumentality,artifact
"prayer rug, prayer mat",0.86,rug,rug,rug,rug,rug,rug,rug,floor_cover,covering,artifact
printer,0.4,peripheral,peripheral,peripheral,peripheral,peripheral,peripheral,electronic_equipment,equipment,instrumentality,artifact
"prison, prison house",0.56,correctional_institution,correctional_institution,correctional_institution,correctional_institution,correctional_institution,penal_institution,institution,establishment,structure,artifact
"projectile, missile",0.92,weapon,weapon,weapon,weapon,weapon,weapon,instrument,device,instrumentality,artifact
projector,0.7,optical_instrument,optical_instrument,optical_instrument,optical_instrument,optical_instrument,optical_instrument,instrument,device,instrumentality,artifact
"puck, hockey puck",0.46,disk,disk,disk,disk,circle,rotating_mechanism,mechanism,device,instrumentality,artifact
"punching bag, punch bag, punching ball, punchball",0.46,ball,ball,ball,ball,ball,ball,game_equipment,equipment,instrumentality,artifact
purse,0.7,bag,bag,bag,bag,bag,bag,bag,container,instrumentality,artifact
"quill, quill pen",0.14,pen,pen,pen,pen,pen,pen,writing_implement,implement,instrumentality,artifact
"quilt, comforter, comfort, puff",0.58,bedclothes,bedclothes,bedclothes,bedclothes,bedclothes,bedclothes,bedclothes,cloth_covering,covering,artifact
"racer, race car, racing car",0.56,car,car,car,car,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"racket, racquet",0.32,sports_implement,sports_implement,sports_implement,sports_implement,sports_implement,sports_implement,sports_implement,implement,instrumentality,artifact
radiator,0.04,mechanism,mechanism,mechanism,mechanism,mechanism,mechanism,mechanism,device,instrumentality,artifact
"radio, wireless",0.5,communication_system,communication_system,communication_system,communication_system,communication_system,communication_system,communication_system,system,instrumentality,artifact
"radio telescope, radio reflector",0.56,astronomical_telescope,astronomical_telescope,astronomical_telescope,telescope,magnifier,scientific_instrument,instrument,device,instrumentality,artifact
rain barrel,0.92,cistern,cistern,cistern,cistern,cistern,cistern,cistern,pool,excavation,artifact
"recreational vehicle, RV, R.V.",0.12,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
reel,0.98,winder,winder,winder,winder,winder,mechanical_device,mechanism,device,instrumentality,artifact
reflex camera,0.54,camera,camera,camera,camera,camera,camera,photographic_equipment,equipment,instrumentality,artifact
"refrigerator, icebox",0.6,white_goods,white_goods,white_goods,white_goods,home_appliance,appliance,durables,consumer_goods,commodity,artifact
"remote control, remote",0.3,device,device,device,device,device,device,device,device,instrumentality,artifact
"restaurant, eating house, eating place, eatery",0.18,building,building,building,building,building,building,building,building,structure,artifact
"revolver, six-gun, six-shooter",0.52,pistol,pistol,pistol,firearm,gun,weapon,instrument,device,instrumentality,artifact
rifle,0.94,firearm,firearm,firearm,firearm,gun,weapon,instrument,device,instrumentality,artifact
"rocking chair, rocker",0.3,chair,chair,chair,chair,chair,seat,furniture,furnishing,instrumentality,artifact
rotisserie,0.54,oven,oven,oven,kitchen_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
"rubber eraser, rubber, pencil eraser",0.46,eraser,eraser,eraser,eraser,eraser,eraser,eraser,implement,instrumentality,artifact
rugby ball,0.66,ball,ball,ball,ball,ball,ball,game_equipment,equipment,instrumentality,artifact
"rule, ruler",0.58,measuring_stick,measuring_stick,measuring_stick,measuring_stick,measuring_stick,measuring_instrument,instrument,device,instrumentality,artifact
running shoe,1.4,shoe,shoe,shoe,shoe,shoe,shoe,shoe,footwear,covering,artifact
safe,0.14,strongbox,strongbox,strongbox,strongbox,strongbox,strongbox,box,container,instrumentality,artifact
safety pin,0.46,pin,pin,pin,pin,pin,fastener,restraint,device,instrumentality,artifact
"saltshaker, salt shaker",0.48,shaker,shaker,shaker,shaker,shaker,shaker,shaker,container,instrumentality,artifact
sandal,0.42,shoe,shoe,shoe,shoe,shoe,shoe,shoe,footwear,covering,artifact
sarong,0.66,skirt,skirt,skirt,skirt,skirt,garment,clothing,consumer_goods,commodity,artifact
"sax, saxophone",0.36,single-reed_instrument,single-reed_instrument,single-reed_instrument,beating-reed_instrument,woodwind,wind_instrument,musical_instrument,device,instrumentality,artifact
scabbard,1,sheath,sheath,sheath,sheath,sheath,sheath,sheath,protective_covering,covering,artifact
"scale, weighing machine",0.74,measuring_instrument,measuring_instrument,measuring_instrument,measuring_instrument,measuring_instrument,measuring_instrument,instrument,device,instrumentality,artifact
school bus,0.76,bus,bus,bus,bus,bus,bus,public_transport,conveyance,instrumentality,artifact
schooner,0.68,sailing_vessel,sailing_vessel,sailing_vessel,sailing_vessel,vessel,craft,vehicle,conveyance,instrumentality,artifact
scoreboard,0.7,board,board,board,board,board,board,board,board,sheet,artifact
"screen, CRT screen",0.28,display,display,display,display,display,display,electronic_device,device,instrumentality,artifact
screw,0.34,fastener,fastener,fastener,fastener,fastener,fastener,restraint,device,instrumentality,artifact
screwdriver,0.88,hand_tool,hand_tool,hand_tool,hand_tool,hand_tool,hand_tool,tool,implement,instrumentality,artifact
"seat belt, seatbelt",0.28,safety_belt,safety_belt,safety_belt,safety_belt,belt,accessory,clothing,consumer_goods,commodity,artifact
sewing machine,0.68,home_appliance,home_appliance,home_appliance,home_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
"shield, buckler",0.4,armor,armor,armor,armor,armor,armor,armor,protective_covering,covering,artifact
"shoe shop, shoe-shop, shoe store",0.12,shop,shop,shop,shop,shop,mercantile_establishment,place_of_business,establishment,structure,artifact
shoji,0.82,screen,screen,screen,screen,screen,screen,screen,screen,covering,artifact
shopping basket,0.78,basket,basket,basket,basket,basket,basket,basket,container,instrumentality,artifact
shopping cart,0.06,handcart,handcart,handcart,handcart,handcart,handcart,wheeled_vehicle,container,instrumentality,artifact
shovel,1.24,hand_tool,hand_tool,hand_tool,hand_tool,hand_tool,hand_tool,tool,implement,instrumentality,artifact
shower cap,0.94,cap,cap,cap,cap,cap,headdress,clothing,consumer_goods,commodity,artifact
shower curtain,0.94,curtain,curtain,curtain,curtain,curtain,curtain,blind,protective_covering,covering,artifact
ski,0.48,runner,runner,runner,runner,runner,runner,runner,device,instrumentality,artifact
ski mask,0.44,face_mask,face_mask,face_mask,face_mask,face_mask,face_mask,mask,protective_covering,covering,artifact
sleeping bag,0.8,bag,bag,bag,bag,bag,bag,bag,container,instrumentality,artifact
"slide rule, slipstick",1.64,analog_computer,analog_computer,analog_computer,analog_computer,analog_computer,computer,machine,device,instrumentality,artifact
sliding door,0.38,door,door,door,door,door,movable_barrier,barrier,obstruction,structure,artifact
"slot, one-armed bandit",0.48,slot_machine,slot_machine,slot_machine,slot_machine,slot_machine,slot_machine,machine,device,instrumentality,artifact
snorkel,0.06,breathing_device,breathing_device,breathing_device,breathing_device,breathing_device,breathing_device,breathing_device,device,instrumentality,artifact
snowmobile,0.24,tracked_vehicle,tracked_vehicle,tracked_vehicle,tracked_vehicle,tracked_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"snowplow, snowplough",0.22,motor_vehicle,motor_vehicle,motor_vehicle,motor_vehicle,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
soap dispenser,0.58,dispenser,dispenser,dispenser,dispenser,dispenser,dispenser,dispenser,container,instrumentality,artifact
soccer ball,1.26,ball,ball,ball,ball,ball,ball,game_equipment,equipment,instrumentality,artifact
sock,0.9,hosiery,hosiery,hosiery,hosiery,hosiery,footwear,clothing,consumer_goods,commodity,artifact
"solar dish, solar collector, solar furnace",0.42,reflector,reflector,reflector,reflector,reflector,reflector,reflector,device,instrumentality,artifact
sombrero,1.2,hat,hat,hat,hat,hat,headdress,clothing,consumer_goods,commodity,artifact
soup bowl,0.18,bowl,bowl,bowl,bowl,bowl,bowl,dish,container,instrumentality,artifact
space bar,0.2,key,key,key,key,key,lever,bar,implement,instrumentality,artifact
space heater,0.26,heater,heater,heater,heater,heater,heater,heater,device,instrumentality,artifact
space shuttle,0.8,spacecraft,spacecraft,spacecraft,spacecraft,spacecraft,craft,vehicle,conveyance,instrumentality,artifact
spatula,0.34,turner,turner,turner,turner,cooking_utensil,kitchen_utensil,utensil,implement,instrumentality,artifact
speedboat,0.56,motorboat,motorboat,motorboat,boat,vessel,craft,vehicle,conveyance,instrumentality,artifact
"spider web, spider's web",0.68,web,web,web,web,web,web,trap,device,instrumentality,artifact
spindle,0.44,stick,stick,stick,stick,stick,stick,stick,implement,instrumentality,artifact
"sports car, sport car",0.64,car,car,car,car,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"spotlight, spot",0.58,lamp,lamp,lamp,lamp,lamp,lamp,source_of_illumination,device,instrumentality,artifact
stage,0.34,platform,platform,platform,platform,platform,platform,platform,horizontal_surface,surface,artifact
steam locomotive,0.42,locomotive,locomotive,locomotive,locomotive,locomotive,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
steel arch bridge,0.42,bridge,bridge,bridge,bridge,bridge,bridge,bridge,bridge,structure,artifact
steel drum,0.82,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,percussion_instrument,musical_instrument,device,instrumentality,artifact
stethoscope,0.3,medical_instrument,medical_instrument,medical_instrument,medical_instrument,medical_instrument,medical_instrument,instrument,device,instrumentality,artifact
stole,0.8,scarf,scarf,scarf,scarf,scarf,garment,clothing,consumer_goods,commodity,artifact
stone wall,0.46,fence,fence,fence,fence,fence,fence,barrier,obstruction,structure,artifact
"stopwatch, stop watch",0.42,timer,timer,timer,timer,timepiece,measuring_instrument,instrument,device,instrumentality,artifact
stove,0.44,heater,heater,heater,heater,heater,heater,heater,device,instrumentality,artifact
strainer,0.42,filter,filter,filter,filter,filter,filter,filter,device,instrumentality,artifact
"streetcar, tram, tramcar, trolley, trolley car",0.68,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
stretcher,0.3,litter,litter,litter,litter,litter,litter,litter,conveyance,instrumentality,artifact
"studio couch, day bed",0.46,convertible,convertible,convertible,convertible,sofa,seat,furniture,furnishing,instrumentality,artifact
"stupa, tope",0.34,shrine,shrine,shrine,shrine,shrine,shrine,place_of_worship,building,structure,artifact
"submarine, pigboat, sub, U-boat",0.66,submersible,submersible,submersible,submersible,warship,military_vehicle,vehicle,conveyance,instrumentality,artifact
"suit, suit of clothes",0.46,garment,garment,garment,garment,garment,garment,clothing,consumer_goods,commodity,artifact
sundial,0.96,timepiece,timepiece,timepiece,timepiece,timepiece,measuring_instrument,instrument,device,instrumentality,artifact
sunglass,0.5,converging_lens,converging_lens,converging_lens,converging_lens,converging_lens,lens,optical_device,device,instrumentality,artifact
"sunglasses, dark glasses, shades",0.08,spectacles,spectacles,spectacles,spectacles,spectacles,optical_instrument,instrument,device,instrumentality,artifact
"sunscreen, sunblock, sun blocker",0.62,cream,cream,cream,cream,cream,cream,cream,toiletry,instrumentality,artifact
suspension bridge,0.2,bridge,bridge,bridge,bridge,bridge,bridge,bridge,bridge,structure,artifact
"swab, swob, mop",0.2,cleaning_implement,cleaning_implement,cleaning_implement,cleaning_implement,cleaning_implement,cleaning_implement,cleaning_implement,implement,instrumentality,artifact
sweatshirt,0.44,pullover,pullover,pullover,pullover,sweater,garment,clothing,consumer_goods,commodity,artifact
"swimming trunks, bathing trunks",0.36,swimsuit,swimsuit,swimsuit,swimsuit,swimsuit,garment,clothing,consumer_goods,commodity,artifact
swing,0.88,mechanical_device,mechanical_device,mechanical_device,mechanical_device,mechanical_device,mechanical_device,mechanism,device,instrumentality,artifact
"switch, electric switch, electrical switch",0.66,control,control,control,control,control,control,mechanism,device,instrumentality,artifact
syringe,0.32,medical_instrument,medical_instrument,medical_instrument,medical_instrument,medical_instrument,medical_instrument,instrument,device,instrumentality,artifact
table lamp,0.22,lamp,lamp,lamp,lamp,lamp,lamp,furniture,furnishing,instrumentality,artifact
"tank, army tank, armored combat vehicle, armoured combat vehicle",0.54,armored_vehicle,armored_vehicle,armored_vehicle,armored_vehicle,armored_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
tape player,0.74,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,electronic_equipment,equipment,instrumentality,artifact
teapot,1.24,pot,pot,pot,pot,cooking_utensil,kitchen_utensil,utensil,implement,instrumentality,artifact
"teddy, teddy bear",0.28,plaything,plaything,plaything,plaything,plaything,plaything,plaything,plaything,plaything,artifact
"television, television system",1.1,telecommunication_system,telecommunication_system,telecommunication_system,telecommunication_system,telecommunication_system,telecommunication_system,communication_system,system,instrumentality,artifact
tennis ball,0.3,ball,ball,ball,ball,ball,ball,game_equipment,equipment,instrumentality,artifact
"thatch, thatched roof",0.8,roof,roof,roof,roof,roof,roof,roof,protective_covering,covering,artifact
"theater curtain, theatre curtain",0.54,curtain,curtain,curtain,curtain,curtain,curtain,blind,protective_covering,covering,artifact
thimble,0.96,cap,cap,cap,cap,cap,cap,cap,protective_covering,covering,artifact
"thresher, thrasher, threshing machine",0.54,farm_machine,farm_machine,farm_machine,farm_machine,farm_machine,farm_machine,machine,device,instrumentality,artifact
throne,1.18,chair_of_state,chair_of_state,chair_of_state,chair_of_state,chair,seat,furniture,furnishing,instrumentality,artifact
tile roof,0.52,roof,roof,roof,roof,roof,roof,roof,protective_covering,covering,artifact
toaster,0.58,kitchen_appliance,kitchen_appliance,kitchen_appliance,kitchen_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
"tobacco shop, tobacconist shop, tobacconist",0.54,shop,shop,shop,shop,shop,mercantile_establishment,place_of_business,establishment,structure,artifact
toilet seat,0.3,seat,seat,seat,seat,seat,seat,furniture,furnishing,instrumentality,artifact
torch,0.76,light,light,light,light,light,light,source_of_illumination,device,instrumentality,artifact
totem pole,0.72,column,column,column,column,column,column,column,column,structure,artifact
"tow truck, tow car, wrecker",0.52,truck,truck,truck,truck,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
toyshop,0.84,shop,shop,shop,shop,shop,mercantile_establishment,place_of_business,establishment,structure,artifact
tractor,0.22,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.18,truck,truck,truck,truck,motor_vehicle,self-propelled_vehicle,wheeled_vehicle,container,instrumentality,artifact
tray,0.88,receptacle,receptacle,receptacle,receptacle,receptacle,receptacle,receptacle,container,instrumentality,artifact
trench coat,1.48,raincoat,raincoat,raincoat,coat,overgarment,garment,clothing,consumer_goods,commodity,artifact
"tricycle, trike, velocipede",0.22,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,container,instrumentality,artifact
trimaran,1.02,sailboat,sailboat,sailboat,sailing_vessel,vessel,craft,vehicle,conveyance,instrumentality,artifact
tripod,0.8,rack,rack,rack,rack,rack,rack,support,device,instrumentality,artifact
triumphal arch,0.96,arch,arch,arch,arch,arch,arch,arch,arch,structure,artifact
"trolleybus, trolley coach, trackless trolley",0.28,bus,bus,bus,bus,bus,bus,public_transport,conveyance,instrumentality,artifact
trombone,0.12,brass,brass,brass,brass,brass,wind_instrument,musical_instrument,device,instrumentality,artifact
"tub, vat",0.04,vessel,vessel,vessel,vessel,vessel,vessel,vessel,container,instrumentality,artifact
turnstile,0.18,gate,gate,gate,gate,gate,movable_barrier,barrier,obstruction,structure,artifact
typewriter keyboard,0.24,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,keyboard,device,instrumentality,artifact
umbrella,0.38,canopy,canopy,canopy,canopy,canopy,canopy,shelter,protective_covering,covering,artifact
"unicycle, monocycle",0.5,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,wheeled_vehicle,container,instrumentality,artifact
"upright, upright piano",1.16,piano,piano,piano,piano,piano,keyboard_instrument,musical_instrument,device,instrumentality,artifact
"vacuum, vacuum cleaner",0.94,home_appliance,home_appliance,home_appliance,home_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
vase,1.44,jar,jar,jar,jar,jar,jar,vessel,container,instrumentality,artifact
vault,0.26,roof,roof,roof,roof,roof,roof,roof,protective_covering,covering,artifact
velvet,0.2,fabric,fabric,fabric,fabric,fabric,fabric,fabric,fabric,fabric,artifact
vending machine,0.2,slot_machine,slot_machine,slot_machine,slot_machine,slot_machine,slot_machine,machine,device,instrumentality,artifact
vestment,0.24,gown,gown,gown,gown,gown,outerwear,clothing,consumer_goods,commodity,artifact
viaduct,0.08,bridge,bridge,bridge,bridge,bridge,bridge,bridge,bridge,structure,artifact
"violin, fiddle",0.16,bowed_stringed_instrument,bowed_stringed_instrument,bowed_stringed_instrument,bowed_stringed_instrument,bowed_stringed_instrument,stringed_instrument,musical_instrument,device,instrumentality,artifact
volleyball,0.24,ball,ball,ball,ball,ball,ball,game_equipment,equipment,instrumentality,artifact
waffle iron,0.26,kitchen_appliance,kitchen_appliance,kitchen_appliance,kitchen_appliance,home_appliance,appliance,durables,consumer_goods,commodity,artifact
wall clock,1.1,clock,clock,clock,clock,timepiece,measuring_instrument,instrument,device,instrumentality,artifact
"wallet, billfold, notecase, pocketbook",0.22,case,case,case,case,case,case,case,container,instrumentality,artifact
"wardrobe, closet, press",0.28,furniture,furniture,furniture,furniture,furniture,furniture,furniture,furnishing,instrumentality,artifact
"warplane, military plane",0.42,heavier-than-air_craft,heavier-than-air_craft,heavier-than-air_craft,heavier-than-air_craft,aircraft,craft,vehicle,conveyance,instrumentality,artifact
"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.44,basin,basin,basin,basin,basin,basin,vessel,container,instrumentality,artifact
"washer, automatic washer, washing machine",0.24,white_goods,white_goods,white_goods,white_goods,home_appliance,appliance,durables,consumer_goods,commodity,artifact
water bottle,0.46,bottle,bottle,bottle,bottle,bottle,bottle,vessel,container,instrumentality,artifact
water jug,0.5,jug,jug,jug,jug,jug,bottle,vessel,container,instrumentality,artifact
water tower,0.46,reservoir,reservoir,reservoir,reservoir,reservoir,tank,vessel,container,instrumentality,artifact
whiskey jug,0.6,jug,jug,jug,jug,jug,bottle,vessel,container,instrumentality,artifact
whistle,0.28,acoustic_device,acoustic_device,acoustic_device,acoustic_device,acoustic_device,acoustic_device,acoustic_device,device,instrumentality,artifact
wig,0.06,hairpiece,hairpiece,hairpiece,hairpiece,hairpiece,attire,clothing,consumer_goods,commodity,artifact
window screen,0.26,screen,screen,screen,screen,screen,screen,screen,protective_covering,covering,artifact
window shade,0.46,window_blind,window_blind,window_blind,window_blind,window_blind,window_blind,blind,protective_covering,covering,artifact
Windsor tie,0.62,necktie,necktie,necktie,necktie,neckwear,garment,clothing,consumer_goods,commodity,artifact
wine bottle,0.12,bottle,bottle,bottle,bottle,bottle,bottle,vessel,container,instrumentality,artifact
wing,0.28,airfoil,airfoil,airfoil,airfoil,airfoil,airfoil,airfoil,device,instrumentality,artifact
wok,0.12,pan,pan,pan,pan,cooking_utensil,kitchen_utensil,utensil,implement,instrumentality,artifact
wooden spoon,0,spoon,spoon,spoon,spoon,spoon,spoon,spoon,container,instrumentality,artifact
"wool, woolen, woollen",0.46,fabric,fabric,fabric,fabric,fabric,fabric,fabric,fabric,fabric,artifact
"worm fence, snake fence, snake-rail fence, Virginia fence",0.78,rail_fence,rail_fence,rail_fence,rail_fence,rail_fence,fence,barrier,obstruction,structure,artifact
wreck,0.5,ship,ship,ship,ship,vessel,craft,vehicle,conveyance,instrumentality,artifact
yawl,0.68,small_boat,small_boat,small_boat,boat,vessel,craft,vehicle,conveyance,instrumentality,artifact
yurt,0.4,dwelling,dwelling,dwelling,dwelling,dwelling,dwelling,dwelling,housing,structure,artifact
"web site, website, internet site, site",0.48,computer,computer,computer,computer,computer,computer,machine,device,instrumentality,artifact
comic book,0.34,magazine,magazine,magazine,magazine,magazine,press,print_media,medium,instrumentality,artifact
"crossword puzzle, crossword",0.22,puzzle,puzzle,puzzle,puzzle,puzzle,game,game_equipment,equipment,instrumentality,artifact
street sign,1.06,sign,sign,sign,sign,sign,sign,sign,sign,sign,sign
"traffic light, traffic signal, stoplight",0.88,light,light,light,light,light,light,light,light,light,visual_signal
"book jacket, dust cover, dust jacket, dust wrapper",0.56,jacket,jacket,jacket,jacket,jacket,jacket,jacket,wrapping,covering,artifact
menu,0.12,fare,fare,fare,fare,fare,fare,fare,fare,fare,food
plate,0.08,entree,entree,entree,entree,entree,entree,entree,course,nutriment,food
guacamole,0.88,dip,dip,dip,dip,dip,condiment,flavorer,ingredient,foodstuff,food
consomme,0.1,soup,soup,soup,soup,soup,soup,soup,dish,nutriment,food
"hot pot, hotpot",0.08,stew,stew,stew,stew,stew,stew,stew,dish,nutriment,food
trifle,0.34,pudding,pudding,pudding,pudding,pudding,pudding,dessert,course,nutriment,food
"ice cream, icecream",0,frozen_dessert,frozen_dessert,frozen_dessert,frozen_dessert,frozen_dessert,frozen_dessert,dessert,course,nutriment,food
"ice lolly, lolly, lollipop, popsicle",0.24,frozen_dessert,frozen_dessert,frozen_dessert,frozen_dessert,frozen_dessert,frozen_dessert,dessert,course,nutriment,food
French loaf,0.5,loaf_of_bread,loaf_of_bread,loaf_of_bread,loaf_of_bread,loaf_of_bread,loaf_of_bread,loaf_of_bread,bread,baked_goods,food
"bagel, beigel",0.7,bun,bun,bun,bun,bun,bun,bun,bread,baked_goods,food
pretzel,0.5,cracker,cracker,cracker,cracker,cracker,cracker,cracker,bread,baked_goods,food
cheeseburger,0.16,hamburger,hamburger,hamburger,hamburger,hamburger,sandwich,snack_food,dish,nutriment,food
"hotdog, hot dog, red hot",0.3,sandwich,sandwich,sandwich,sandwich,sandwich,sandwich,snack_food,dish,nutriment,food
mashed potato,0.3,potato,potato,potato,potato,potato,potato,root_vegetable,vegetable,produce,food
head cabbage,0.18,cabbage,cabbage,cabbage,cabbage,cabbage,cabbage,cruciferous_vegetable,vegetable,produce,food
broccoli,0.2,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,vegetable,produce,food
cauliflower,0.16,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,cruciferous_vegetable,vegetable,produce,food
"zucchini, courgette",0.5,summer_squash,summer_squash,summer_squash,summer_squash,summer_squash,summer_squash,squash,vegetable,produce,food
