ID,Antenna,RSSI,LQ,SNR,PWR,FHSS,PFD,NU
30167,0,-76,98,11,0,69,0,1
30168,0,-76,98,10,0,69,-2,1
30169,0,-76,98,11,0,69,21,1
30170,0,-76,98,10,0,39,1,1
30171,0,-76,98,10,0,39,3,1
30172,0,-76,98,10,0,39,4,1
30173,0,-76,98,11,0,39,2,1
30174,0,-81,98,11,0,23,3,1
30175,0,-81,98,10,0,23,3,1
30176,0,-82,98,10,0,23,1,1
30177,0,-82,98,10,0,23,2,1
30178,0,-97,98,6,0,8,2,1
30179,0,-97,98,7,0,8,0,1
30180,0,-96,99,7,0,8,0,1
30181,0,-96,99,7,0,8,-2,1
30182,0,-86,100,10,0,2,14,1
30183,0,-86,100,11,0,2,-3,1
30184,0,-85,100,10,0,2,-2,1
30185,0,-85,100,10,0,2,-2,1
30186,0,-75,100,10,0,38,-4,1
30187,0,-75,100,10,0,38,-5,1
30188,0,-75,100,10,0,38,-7,1
30189,0,-75,100,10,0,38,-4,1
30190,0,-74,100,10,0,71,-2,1
30191,0,-74,100,10,0,71,-3,1
30192,0,-74,100,10,0,71,-2,1
30193,0,-74,100,11,0,71,-2,1
30194,0,-87,100,9,0,58,16,1
30195,0,-86,100,10,0,58,1,1
30196,0,-86,100,10,0,58,-2,1
30197,0,-86,100,10,0,58,-3,1
30198,0,-85,100,10,0,4,-3,1
30199,0,-85,100,10,0,4,-2,1
30200,0,-85,100,10,0,4,-1,1
30201,0,-85,100,9,0,4,-2,1
30202,0,-73,100,10,0,73,-2,1
30203,0,-73,100,10,0,73,1,1
30204,0,-73,100,11,0,73,-1,1
30205,0,-73,100,10,0,73,1,1
30206,0,-77,100,10,0,48,-2,1
30207,0,-77,100,10,0,48,19,1
30208,0,-78,100,13,0,48,2,1
30209,0,-78,100,11,0,48,1,1
30210,0,-85,100,11,0,3,0,1
30211,0,-85,100,11,0,3,0,1
30212,0,-85,100,11,0,3,0,1
30213,0,-85,100,10,0,3,0,1
30214,0,-80,100,11,0,42,-1,1
30215,0,-80,100,12,0,42,-3,1
30216,0,-81,100,10,0,42,-2,1
30217,0,-81,100,11,0,42,-2,1
30218,0,-79,100,10,0,36,-2,1
30219,0,-79,100,10,0,36,14,1
30220,0,-79,100,10,0,36,-3,1
30221,0,-79,100,10,0,36,-3,1
30222,0,-81,100,10,0,52,-5,1
30223,0,-81,100,10,0,52,-5,1
30224,0,-81,100,10,0,52,-6,1
30225,0,-81,100,12,0,52,-7,1
30226,0,-81,100,10,0,37,-5,1
30227,0,-81,100,10,0,37,-6,1
30228,0,-81,100,11,0,37,-4,1
30229,0,-82,100,11,0,37,-2,1
30230,0,-88,100,10,0,5,-1,1
30231,0,-88,100,10,0,5,-2,1
30232,0,-88,100,9,0,5,13,1
30233,0,-88,100,8,0,5,0,1
30234,0,-86,100,11,0,45,-1,1
30235,0,-87,100,10,0,45,-2,1
30236,0,-88,100,10,0,45,-7,1
30237,0,-88,100,10,0,45,-3,1
30238,0,-73,100,12,0,74,-3,1
30239,0,-73,100,12,0,74,-1,1
30240,0,-73,100,10,0,74,-3,1
30241,0,-73,100,11,0,74,0,1
30242,0,-92,100,8,0,1,-2,1
30243,0,-92,100,8,0,1,2,1
30244,0,-91,100,9,0,1,18,1
30245,0,-91,100,9,0,1,4,1
30246,0,-76,100,11,0,68,4,1
30247,0,-76,100,10,0,68,3,1
30248,0,-77,100,11,0,68,3,1
30249,0,-77,100,10,0,68,3,1
30250,0,-89,100,9,0,32,4,1
30251,0,-89,100,10,0,32,4,1
30252,0,-88,100,10,0,32,4,1
30346,0,-82,100,10,0,78,3,1
30347,0,-82,100,10,0,78,1,1
30348,0,-83,100,10,0,78,1,1
30349,0,-82,100,10,0,78,0,1
30350,0,-84,100,11,0,24,-2,1
30351,0,-85,100,9,0,24,-1,1
30352,0,-84,100,10,0,24,-6,1
30353,0,-85,100,10,0,24,-4,1
30354,0,-81,100,11,0,76,3,1
30355,0,-80,100,10,0,76,-2,1
30356,0,-80,100,11,0,76,0,1
30357,0,-80,100,10,0,76,19,1
30358,0,-84,100,11,0,79,4,1
30359,0,-84,100,9,0,79,1,1
30360,0,-84,100,9,0,79,2,1
30361,0,-84,100,9,0,79,2,1
30362,0,-75,100,11,0,62,3,1
30364,0,-75,99,11,0,62,0,1
30365,0,-75,99,12,0,62,1,1
30366,0,-82,99,10,0,50,0,1
30367,0,-82,99,11,0,50,1,1
30368,0,-82,99,10,0,50,-2,1
30369,0,-83,99,10,0,50,17,1
30370,0,-75,99,11,0,67,-2,1
30371,0,-75,99,11,0,67,-2,1
30372,0,-75,99,11,0,67,-2,1
30373,0,-75,99,10,0,67,-3,1
30374,0,-88,99,11,0,22,-4,1
30375,0,-88,99,10,0,22,-4,1
30376,0,-88,99,10,0,22,-2,1
30377,0,-88,99,11,0,22,-7,1
30378,0,-78,99,11,0,11,-2,1
30379,0,-78,99,12,0,11,-3,1
30380,0,-78,99,10,0,11,-6,1
30381,0,-78,99,11,0,11,-3,1
30382,0,-79,99,8,0,14,16,1
30383,0,-79,99,9,0,14,0,1
30384,0,-79,99,11,0,14,-2,1
30385,0,-79,99,11,0,14,-2,1
30386,0,-75,99,11,0,63,-1,1
30387,0,-75,99,11,0,63,-1,1
30388,0,-75,99,11,0,63,0,1
30389,0,-74,99,10,0,63,-1,1
30390,0,-78,99,12,0,13,-2,1
30391,0,-78,99,11,0,13,3,1
30392,0,-78,99,12,0,13,5,1
30393,0,-78,99,10,0,13,4,1
30394,0,-76,99,11,0,75,21,1
30395,0,-76,99,10,0,75,4,1
30396,0,-76,99,11,0,75,4,1
30397,0,-76,99,12,0,75,3,1
30398,0,-86,99,10,0,47,0,1
30399,0,-86,99,11,0,47,-1,1
30400,0,-85,99,10,0,47,-2,1
30401,0,-85,99,10,0,47,-1,1
30403,0,-83,98,-5,0,44,0,1
30404,0,-82,98,-4,0,44,-2,1
30406,0,-79,97,11,0,19,0,1
30407,0,-79,97,11,0,19,15,1
30408,0,-79,97,11,0,19,-1,1
30409,0,-79,97,11,0,19,-2,1
30410,0,-77,97,10,0,15,-5,1
30411,0,-77,97,12,0,15,-2,1
30412,0,-77,97,11,0,15,-2,1
30413,0,-77,97,12,0,15,1,1
30414,0,-77,97,12,0,16,-2,1
30415,0,-77,97,12,0,16,1,1
30416,0,-77,97,11,0,16,2,1
30417,0,-77,97,11,0,16,4,1
30418,0,-74,97,11,0,64,4,1
30419,0,-74,97,13,0,64,20,1
30420,0,-74,97,12,0,64,4,1
30421,0,-74,97,12,0,64,1,1
30422,0,-87,97,10,0,31,-1,1
30423,0,-87,97,11,0,31,0,1
30424,0,-86,97,11,0,31,-2,1
30425,0,-86,97,10,0,31,-1,1
30426,0,-76,97,11,0,17,-3,1
30427,0,-76,97,10,0,17,-2,1
30428,0,-76,97,12,0,17,-2,1
30429,0,-76,97,10,0,17,1,1
30430,0,-79,97,11,0,54,2,1
30431,0,-79,97,12,0,54,3,1
30432,0,-79,97,10,0,54,19,1
30433,0,-79,97,12,0,54,3,1
30434,0,-77,97,10,0,59,2,1
30435,0,-77,97,12,0,59,-1,1
30437,0,-77,96,10,0,59,0,1
30438,0,-79,96,12,0,56,0,1
30439,0,-79,96,11,0,56,-1,1
30440,0,-79,96,11,0,56,-1,1
30441,0,-79,96,11,0,56,-2,1
30442,0,-79,96,9,0,0,-2,1
30443,0,-79,96,8,0,0,-2,1
30444,0,-79,96,9,0,0,15,1
30445,0,-79,96,10,0,0,0,1
30446,0,-72,96,10,0,72,1,1
30447,0,-72,96,11,0,72,0,1
30448,0,-72,96,11,0,72,0,1
30449,0,-72,96,11,0,72,0,1
30450,0,-78,96,11,0,6,1,1
30451,0,-78,96,10,0,6,1,1
30452,0,-78,96,11,0,6,0,1
30453,0,-78,96,12,0,6,0,1
30454,0,-78,96,11,0,27,1,1
30455,0,-77,96,11,0,27,1,1
30456,0,-77,96,10,0,27,1,1
30457,0,-77,96,10,0,27,19,1
30458,0,-77,96,10,0,60,2,1
30460,0,-77,95,11,0,60,0,1
30461,0,-77,95,10,0,60,-2,1
30462,0,-80,95,12,0,35,-1,1
30463,0,-80,95,10,0,35,-3,1
30464,0,-80,96,10,0,35,-3,1
30465,0,-80,96,11,0,35,-1,1
30466,0,-77,96,10,0,40,-1,1
30467,0,-77,96,10,0,40,-2,1
30468,0,-77,96,10,0,40,0,1
30469,0,-75,96,11,0,14,4,1
30470,0,-75,96,11,0,14,-2,1
30471,0,-75,96,10,0,14,1,1
30472,0,-75,96,11,0,14,1,1
30473,0,-75,96,11,0,15,0,1
30474,0,-75,96,11,0,15,0,1
30475,0,-74,96,11,0,15,3,1
30476,0,-74,96,11,0,15,1,1
30477,0,-71,96,12,0,71,0,1
30478,0,-72,96,10,0,71,1,1
30479,0,-72,96,11,0,71,-2,1
30480,0,-72,96,11,0,71,-5,1
30481,0,-73,96,11,0,65,17,1
30482,0,-73,96,11,0,65,-1,1
30483,0,-73,96,11,0,65,-3,1
30484,0,-73,96,11,0,65,-5,1
30485,0,-80,96,11,0,58,0,1
30486,0,-80,96,11,0,58,-2,1
30487,0,-80,96,11,0,58,-1,1
30488,0,-81,96,11,0,58,-3,1
30576,0,-104,98,1,0,32,0,1
30577,0,-79,98,11,0,4,0,1
30578,0,-80,98,11,0,4,0,1
30579,0,-79,98,10,0,4,0,1
30580,0,-80,98,11,0,4,-2,1
30581,0,-87,98,9,0,25,16,1
30582,0,-87,98,4,0,25,1,1
30583,0,-88,98,10,0,25,-1,1
30584,0,-88,98,10,0,25,-3,1
30585,0,-81,98,10,0,78,-5,1
30586,0,-81,98,10,0,78,-2,1
30587,0,-81,98,11,0,78,-1,1
30588,0,-81,98,11,0,78,-1,1
30589,0,-92,98,9,0,27,-2,1
30590,0,-92,98,9,0,27,2,1
30591,0,-92,98,9,0,27,2,1
30592,0,-91,98,9,0,27,4,1
30593,0,-80,98,10,0,62,20,1
30594,0,-81,98,11,0,62,5,1
30595,0,-81,98,11,0,62,2,1
30596,0,-81,98,11,0,62,-1,1
30597,0,-85,98,9,0,38,-1,1
30598,0,-85,98,11,0,38,0,1
30599,0,-86,98,11,0,38,0,1
30600,0,-86,98,10,0,38,-1,1
30601,0,-80,98,11,0,52,-1,1
30602,0,-80,98,11,0,52,-1,1
30603,0,-79,98,11,0,52,-3,1
30604,0,-79,98,10,0,52,0,1
30605,0,-83,98,11,0,9,0,1
30606,0,-83,98,11,0,9,20,1
30607,0,-83,98,10,0,9,2,1
30608,0,-83,98,11,0,9,3,1
30609,0,-86,98,11,0,37,0,1
30610,0,-86,98,10,0,37,2,1
30611,0,-86,98,10,0,37,-3,1
30612,0,-87,98,7,0,37,2,1
30614,0,-87,97,10,0,68,0,1
30615,0,-88,97,9,0,68,0,1
30616,0,-88,97,9,0,68,1,1
30617,0,-87,97,10,0,41,-2,1
30618,0,-88,97,10,0,41,17,1
30619,0,-88,97,9,0,41,0,1
30620,0,-88,97,10,0,41,-1,1
30621,0,-84,97,11,0,22,-4,1
30622,0,-84,97,10,0,22,-3,1
30623,0,-84,97,11,0,22,-5,1
30624,0,-84,97,10,0,22,-3,1
30625,0,-84,97,11,0,13,-4,1
30626,0,-84,97,10,0,13,-6,1
30627,0,-84,97,11,0,13,-2,1
30628,0,-84,97,12,0,13,-2,1
30629,0,-83,97,11,0,61,-2,1
30630,0,-82,97,12,0,61,-1,1
30631,0,-83,97,11,0,61,16,1
30632,0,-83,97,11,0,61,1,1
30633,0,-82,97,9,0,70,-2,1
30634,0,-82,97,10,0,70,-1,1
30635,0,-81,97,10,0,70,0,1
30636,0,-81,97,10,0,70,-1,1
30637,0,-83,97,11,0,11,-2,1
30638,0,-83,97,11,0,11,-2,1
30639,0,-84,97,10,0,11,-1,1
30640,0,-84,97,11,0,11,1,1
30641,0,-84,97,12,0,34,2,1
30642,0,-84,97,10,0,34,0,1
30643,0,-84,97,8,0,34,16,1
30644,0,-84,97,11,0,34,-1,1
30645,0,-87,97,11,0,28,-2,1
30646,0,-87,97,10,0,28,-1,1
30647,0,-86,97,11,0,28,-2,1
30648,0,-86,97,11,0,28,-2,1
30649,0,-75,97,10,0,75,-3,1
30650,0,-76,97,11,0,75,-1,1
30651,0,-76,97,10,0,75,-1,1
30652,0,-75,97,12,0,75,1,1
30653,0,-86,97,10,0,24,2,1
30654,0,-86,97,10,0,24,2,1
30655,0,-86,97,11,0,24,-1,1
30656,0,-86,97,10,0,24,15,1
30657,0,-86,97,11,0,47,2,1
30658,0,-86,97,10,0,47,4,1
30659,0,-86,97,11,0,47,3,1
30660,0,-86,97,10,0,47,2,1
30661,0,-75,97,11,0,74,-2,1
30662,0,-75,97,12,0,74,0,1
30663,0,-75,97,11,0,74,1,1
30664,0,-74,97,11,0,74,1,1
30665,0,-83,97,11,0,48,-1,1
30666,0,-83,97,12,0,48,0,1
30667,0,-83,97,10,0,48,-1,1
30668,0,-83,97,11,0,48,17,1
30669,0,-88,97,11,0,20,-5,1
30670,0,-88,97,10,0,20,-2,1
30671,0,-88,97,11,0,20,-4,1
30672,0,-87,97,11,0,20,-3,1
30673,0,-78,97,11,0,54,-2,1
30674,0,-78,97,11,0,54,-1,1
30675,0,-78,98,10,0,54,-3,1
30676,0,-78,99,11,0,54,1,1
30677,0,-91,99,10,0,8,-2,1
30678,0,-92,99,9,0,8,3,1
30679,0,-91,99,10,0,8,3,1
30680,0,-91,99,9,0,8,4,1
30682,0,-95,98,8,0,16,0,1
30683,0,-95,98,8,0,16,4,1
30684,0,-94,98,8,0,16,1,1
30685,0,-88,98,10,0,6,1,1
30686,0,-88,98,11,0,6,1,1
30687,0,-88,98,11,0,6,2,1
30688,0,-88,98,10,0,6,3,1
30689,0,-88,98,8,0,18,2,1
30690,0,-88,98,8,0,18,1,1
30691,0,-88,98,8,0,18,2,1
30692,0,-87,98,9,0,18,2,1
30693,0,-86,98,10,0,19,18,1
30694,0,-86,98,11,0,19,0,1
30695,0,-86,98,10,0,19,1,1
30696,0,-86,98,9,0,19,-2,1
30697,0,-75,98,10,0,76,-1,1
30698,0,-75,98,11,0,76,-3,1
30699,0,-75,98,10,0,76,-4,1
30700,0,-75,98,11,0,76,-3,1
30701,0,-95,98,8,0,12,-4,1
30702,0,-94,98,8,0,12,-3,1
30703,0,-94,98,8,0,12,-2,1
30704,0,-94,98,9,0,12,-1,1
30705,0,-75,98,10,0,77,-2,1
30706,0,-75,98,11,0,77,18,1
30707,0,-75,98,11,0,77,1,1
30708,0,-75,98,12,0,77,0,1
30709,0,-81,98,10,0,1,1,1
30710,0,-81,98,11,0,1,-1,1
30711,0,-81,98,11,0,1,-2,1
30712,0,-81,98,10,0,1,-1,1
30713,0,-77,98,11,0,53,-6,1
30714,0,-77,99,10,0,53,-3,1
30715,0,-77,99,11,0,53,-2,1
30716,0,-77,99,10,0,53,-1,1
30717,0,-87,99,10,0,43,0,1
30803,0,-87,100,10,0,57,-1,1
30804,0,-87,100,10,0,57,16,1
30805,0,-87,100,10,0,57,2,1
30806,0,-87,100,11,0,57,0,1
30807,0,-78,100,10,0,66,2,1
30808,0,-78,100,10,0,66,-1,1
30809,0,-77,100,10,0,66,0,1
30810,0,-77,100,10,0,66,0,1
30811,0,-85,100,9,0,58,-2,1
30812,0,-85,100,10,0,58,-4,1
30813,0,-85,100,11,0,58,-2,1
30814,0,-85,100,9,0,58,-3,1
30815,0,-77,100,10,0,79,-2,1
30816,0,-76,100,10,0,79,15,1
30817,0,-76,100,10,0,79,-2,1
30818,0,-76,100,10,0,79,-8,1
30819,0,-80,100,10,0,22,-4,1
30820,0,-80,100,11,0,22,-5,1
30821,0,-80,100,11,0,22,-4,1
30822,0,-80,100,10,0,22,-6,1
30823,0,-77,100,11,0,64,-7,1
30824,0,-78,100,10,0,64,-5,1
30825,0,-78,100,10,0,64,-4,1
30826,0,-78,100,11,0,64,-3,1
30827,0,-83,100,11,0,16,-3,1
30828,0,-83,100,9,0,16,-2,1
30829,0,-83,100,10,0,16,17,1
30830,0,-83,100,9,0,16,0,1
30831,0,-76,100,10,0,73,-4,1
30832,0,-76,100,10,0,73,-2,1
30833,0,-76,100,10,0,73,-3,1
30834,0,-76,100,10,0,73,-1,1
30835,0,-79,100,10,0,3,3,1
30836,0,-79,100,10,0,3,-2,1
30837,0,-79,100,11,0,3,2,1
30838,0,-79,100,10,0,3,1,1
30839,0,-82,100,10,0,41,2,1
30840,0,-82,100,10,0,41,0,1
30841,0,-82,100,9,0,41,18,1
30842,0,-82,100,10,0,41,0,1
30843,0,-89,100,10,0,61,-1,1
30844,0,-88,100,9,0,61,-2,1
30845,0,-87,100,9,0,61,-1,1
30846,0,-87,100,11,0,61,-2,1
30847,0,-79,100,11,0,25,-1,1
30848,0,-79,100,10,0,25,-4,1
30849,0,-79,100,10,0,25,-3,1
30850,0,-79,100,11,0,25,-1,1
30851,0,-85,100,10,0,13,-2,1
30852,0,-84,100,9,0,13,2,1
30853,0,-84,100,10,0,13,2,1
30854,0,-84,100,11,0,13,21,1
30855,0,-81,100,10,0,23,4,1
30856,0,-81,100,11,0,23,1,1
30857,0,-81,100,10,0,23,4,1
30858,0,-81,100,10,0,23,3,1
30859,0,-76,100,10,0,47,3,1
30860,0,-76,100,11,0,47,2,1
30861,0,-76,100,11,0,47,0,1
30862,0,-76,100,11,0,47,1,1
30863,0,-79,100,11,0,27,3,1
30864,0,-79,100,11,0,27,-2,1
30865,0,-79,100,10,0,27,0,1
30866,0,-79,100,11,0,27,16,1
30867,0,-83,100,7,0,0,-2,1
30868,0,-83,100,7,0,0,-2,1
30869,0,-82,100,8,0,0,-3,1
30870,0,-82,100,7,0,0,-5,1
30871,0,-78,100,11,0,65,-6,1
30872,0,-78,100,10,0,65,-6,1
30873,0,-77,100,11,0,65,-7,1
30874,0,-76,100,10,0,65,-4,1
30875,0,-82,100,10,0,35,-4,1
30876,0,-82,100,11,0,35,-2,1
30877,0,-82,100,10,0,35,1,1
30878,0,-82,100,10,0,35,1,1
30879,0,-78,100,10,0,8,18,1
30880,0,-78,100,10,0,8,2,1
30881,0,-78,100,11,0,8,3,1
30882,0,-78,100,11,0,8,1,1
30883,0,-81,100,11,0,38,1,1
30884,0,-81,100,10,0,38,-1,1
30885,0,-82,100,10,0,38,-2,1
30886,0,-81,100,10,0,38,0,1
30887,0,-85,100,11,0,31,-3,1
30888,0,-85,100,10,0,31,-2,1
30889,0,-85,100,10,0,31,-2,1
30890,0,-86,100,10,0,31,-2,1
30891,0,-87,100,9,0,45,16,1
30892,0,-86,100,10,0,45,-1,1
30893,0,-86,100,10,0,45,-1,1
30894,0,-85,100,9,0,45,-3,1
30895,0,-81,100,10,0,37,-3,1
30896,0,-81,100,9,0,37,-3,1
30897,0,-81,100,10,0,37,-2,1
30898,0,-81,100,10,0,37,0,1
30899,0,-81,100,9,0,36,1,1
30900,0,-81,100,10,0,36,-3,1
30901,0,-80,100,10,0,36,4,1
30902,0,-80,100,11,0,36,4,1
30903,0,-79,100,10,0,9,2,1
30904,0,-79,100,10,0,9,22,1
30905,0,-79,100,10,0,9,5,1
30906,0,-79,100,10,0,9,2,1
30907,0,-79,100,10,0,2,2,1
30908,0,-79,100,10,0,2,-1,1
30909,0,-79,100,10,0,2,-1,1
30910,0,-79,100,11,0,2,-2,1
30911,0,-72,100,11,0,67,-2,1
30912,0,-72,100,11,0,67,-4,1
30913,0,-72,100,10,0,67,-4,1
30914,0,-72,100,11,0,67,-2,1
30915,0,-71,100,10,0,69,-3,1
30916,0,-72,100,11,0,69,16,1
30917,0,-71,100,5,0,69,3,1
30918,0,-71,100,11,0,69,-3,1
30919,0,-84,100,10,0,20,1,1
30920,0,-84,100,9,0,20,-3,1
30921,0,-84,100,10,0,20,2,1
30922,0,-84,100,9,0,20,2,1
30923,0,-80,100,10,0,14,2,1
30924,0,-80,100,10,0,14,0,1
30925,0,-80,100,11,0,14,2,1
30926,0,-80,100,10,0,14,0,1
30927,0,-83,100,9,0,28,3,1
30928,0,-83,100,10,0,28,-3,1
30929,0,-82,100,11,0,28,20,1
30930,0,-82,100,9,0,28,-3,1
30931,0,-72,100,10,0,75,2,1
30932,0,-72,100,11,0,75,0,1
30933,0,-72,100,10,0,75,1,1
30934,0,-72,100,10,0,75,0,1
30935,0,-74,100,11,0,48,2,1
30936,0,-74,100,10,0,48,2,1
30937,0,-74,100,10,0,48,2,1
31032,0,-82,100,10,0,26,4,1
31033,0,-82,100,10,0,26,5,1
31034,0,-82,100,11,0,26,4,1
31035,0,-74,100,4,0,44,5,1
31036,0,-74,100,3,0,44,2,1
31037,0,-74,100,3,0,44,0,1
31038,0,-74,100,3,0,44,0,1
31039,0,-75,100,10,0,42,1,1
31040,0,-75,100,10,0,42,-2,1
31041,0,-76,100,11,0,42,13,1
31042,0,-76,100,10,0,42,0,1
31043,0,-76,100,11,0,10,-2,1
31044,0,-76,100,11,0,10,-1,1
31045,0,-76,100,11,0,10,-3,1
31046,0,-76,100,11,0,10,-3,1
31047,0,-75,100,10,0,68,-1,1
31048,0,-75,100,10,0,68,-1,1
31049,0,-75,100,10,0,68,0,1
31050,0,-75,100,11,0,68,0,1
31051,0,-76,100,11,0,5,2,1
31052,0,-76,100,10,0,5,3,1
31053,0,-76,100,11,0,5,3,1
31054,0,-75,100,10,0,5,24,1
31055,0,-82,100,9,0,77,3,1
31056,0,-82,100,10,0,77,3,1
31057,0,-82,100,10,0,77,1,1
31058,0,-82,100,10,0,77,-1,1
31059,0,-79,100,10,0,17,-3,1
31060,0,-79,100,10,0,17,-3,1
31061,0,-79,100,10,0,17,-7,1
31062,0,-79,100,10,0,17,-2,1
31063,0,-84,100,11,0,55,0,1
31064,0,-84,100,10,0,55,-2,1
31065,0,-84,100,10,0,55,0,1
31066,0,-84,100,10,0,55,14,1
31067,0,-79,100,10,0,15,2,1
31068,0,-79,100,10,0,15,-2,1
31069,0,-79,100,10,0,15,3,1
31070,0,-79,100,11,0,15,-2,1
31071,0,-81,100,9,0,78,3,1
31072,0,-81,100,10,0,78,1,1
31073,0,-81,100,10,0,78,3,1
31074,0,-81,100,10,0,78,1,1
31075,0,-82,100,10,0,33,3,1
31076,0,-82,100,9,0,33,-2,1
31077,0,-82,100,11,0,33,1,1
31078,0,-81,100,10,0,33,0,1
31079,0,-77,100,7,0,60,16,1
31080,0,-77,100,8,0,60,0,1
31081,0,-77,100,10,0,60,0,1
31082,0,-76,100,10,0,60,-3,1
31083,0,-84,100,9,0,18,-3,1
31084,0,-84,100,10,0,18,-5,1
31085,0,-84,100,9,0,18,-5,1
31086,0,-84,100,9,0,18,-7,1
31087,0,-82,100,10,0,52,-4,1
31088,0,-82,100,10,0,52,-5,1
31089,0,-81,100,10,0,52,-4,1
31090,0,-81,100,10,0,52,-2,1
31091,0,-77,100,10,0,4,14,1
31092,0,-77,100,11,0,4,-3,1
31093,0,-77,100,11,0,4,-2,1
31094,0,-77,100,10,0,4,-1,1
31095,0,-80,100,11,0,51,0,1
31096,0,-80,100,11,0,51,-1,1
31097,0,-79,100,11,0,51,-2,1
31098,0,-79,100,10,0,51,1,1
31099,0,-81,100,10,0,21,4,1
31100,0,-82,100,10,0,21,4,1
31101,0,-82,100,10,0,21,4,1
31102,0,-81,100,10,0,21,2,1
31103,0,-76,100,10,0,40,5,1
31104,0,-75,100,10,0,40,5,1
31105,0,-79,100,10,0,28,2,1
31106,0,-79,100,11,0,28,-2,1
31107,0,-79,100,11,0,28,-2,1
31108,0,-79,100,10,0,28,-2,1
31109,0,-80,100,10,0,18,-1,1
31110,0,-80,100,11,0,18,-3,1
31111,0,-80,100,11,0,18,-3,1
31112,0,-80,100,10,0,18,-1,1
31113,0,-73,100,10,0,61,0,1
31114,0,-73,100,11,0,61,15,1
31115,0,-73,100,10,0,61,1,1
31116,0,-73,100,10,0,61,2,1
31117,0,-75,100,11,0,41,1,1
31118,0,-75,100,10,0,41,2,1
31119,0,-75,100,11,0,41,1,1
31120,0,-75,100,10,0,41,-2,1
31121,0,-75,100,11,0,69,2,1
31122,0,-76,100,10,0,69,0,1
31123,0,-75,100,10,0,69,0,1
31124,0,-75,100,11,0,69,1,1
31125,0,-74,100,10,0,39,-2,1
31126,0,-74,100,11,0,39,-1,1
31127,0,-74,100,10,0,39,17,1
31128,0,-74,100,11,0,39,0,1
31129,0,-79,100,10,0,23,1,1
31130,0,-79,100,10,0,23,0,1
31131,0,-78,100,10,0,23,0,1
31132,0,-78,100,11,0,23,0,1
31133,0,-77,100,11,0,8,0,1
31134,0,-76,100,11,0,8,0,1
31135,0,-76,100,11,0,8,-2,1
31136,0,-76,100,10,0,8,0,1
31137,0,-76,100,10,0,2,0,1
31138,0,-76,100,10,0,2,2,1
31139,0,-76,100,10,0,2,20,1
31140,0,-76,100,11,0,2,4,1
31141,0,-74,100,11,0,38,3,1
31142,0,-74,100,10,0,38,1,1
31143,0,-74,100,10,0,38,0,1
31144,0,-74,100,10,0,38,-1,1
31145,0,-74,100,10,0,71,0,1
31146,0,-74,100,10,0,71,-2,1
31147,0,-74,100,11,0,71,-2,1
31148,0,-74,100,10,0,71,-2,1
31149,0,-73,100,10,0,58,-1,1
31150,0,-73,100,10,0,58,2,1
31151,0,-73,100,11,0,58,0,1
31152,0,-73,100,10,0,58,19,1
31153,0,-75,100,10,0,4,1,1
31154,0,-75,100,11,0,4,1,1
31155,0,-75,100,11,0,4,0,1
31156,0,-74,100,11,0,4,1,1
31157,0,-75,100,10,0,73,-3,1
31158,0,-76,100,11,0,73,0,1
31159,0,-76,100,10,0,73,1,1
31160,0,-76,100,10,0,73,2,1
31161,0,-73,100,10,0,48,3,1
31162,0,-73,100,11,0,48,1,1
31163,0,-73,100,11,0,48,2,1
31164,0,-73,100,10,0,48,19,1
31165,0,-74,100,11,0,3,1,1
31166,0,-74,100,10,0,3,-2,1
31167,0,-74,100,11,0,3,-1,1
31260,0,-79,100,11,0,9,0,1
31261,0,-79,100,12,0,55,0,1
31262,0,-79,100,10,0,55,-3,1
31263,0,-79,100,11,0,55,-3,1
31264,0,-79,100,11,0,55,19,1
31265,0,-83,100,10,0,29,3,1
31266,0,-83,100,10,0,29,-2,1
31267,0,-83,100,10,0,29,3,1
31268,0,-83,100,11,0,29,3,1
31269,0,-79,100,10,0,77,4,1
31270,0,-79,100,11,0,77,3,1
31271,0,-80,100,11,0,77,3,1
31272,0,-79,100,10,0,77,3,1
31273,0,-83,100,10,0,46,4,1
31274,0,-83,100,11,0,46,2,1
31275,0,-83,100,12,0,46,1,1
31276,0,-83,100,10,0,46,1,1
31277,0,-83,100,11,0,10,19,1
31278,0,-82,100,10,0,10,1,1
31279,0,-83,100,10,0,10,-1,1
31280,0,-83,100,10,0,10,-3,1
31281,0,-78,100,11,0,65,-4,1
31282,0,-78,100,10,0,65,-3,1
31283,0,-77,100,10,0,65,-4,1
31284,0,-77,100,9,0,65,-6,1
31285,0,-76,100,11,0,53,-4,1
31286,0,-76,100,10,0,53,-6,1
31287,0,-76,100,11,0,53,-2,1
31288,0,-77,100,12,0,53,-3,1
31289,0,-79,100,10,0,51,15,1
31290,0,-79,100,11,0,51,-1,1
31291,0,-79,100,10,0,51,-2,1
31292,0,-79,100,10,0,51,-1,1
31293,0,-82,100,11,0,25,-3,1
31294,0,-82,100,11,0,25,-2,1
31295,0,-83,100,11,0,25,-3,1
31296,0,-83,100,10,0,25,0,1
31297,0,-87,100,11,0,20,3,1
31298,0,-85,100,0,0,20,2,1
31299,0,-85,100,3,0,20,3,1
31300,0,-86,100,10,0,20,4,1
31301,0,-78,100,11,0,78,3,1
31302,0,-78,100,11,0,78,20,1
31304,0,-78,99,10,0,78,0,1
31306,0,-82,98,10,0,24,0,1
31307,0,-81,98,10,0,24,-2,1
31308,0,-81,98,10,0,24,0,1
